x_a,y_a,z_a,x_g,y_g,z_g
-0.15524828,-0.20044422,1.1278343,0.5837649,-0.17470337,-0.06844324
-0.15524828,-0.20044422,1.1278343,0.6101302,-0.19068234,-0.0127831735
0.08157015,0.11253834,1.0511494,0.5944176,-0.22610238,-0.010652645
0.08157015,0.11253834,1.0511494,0.5113269,-0.29188246,-0.14460965
-0.48511457,-0.19954729,-0.2352705,0.33742252,-0.23782028,-0.09241169
-0.48511457,-0.19954729,-0.2352705,0.17496969,-0.18695392,0.0055926386
-0.48585904,-0.69147587,0.47359085,0.040213734,-0.06950851,0.11265171
-0.37332666,-0.72021246,0.9213066,0.011717909,0.02956109,0.14620754
-0.2645898,-0.84686553,1.5384617,0.049801115,0.15180019,0.19547603
-0.19569075,-0.86026525,1.7607794,0.14434333,0.26178873,0.21864553
-0.19569075,-0.86026525,1.7607794,0.28842035,0.3571299,0.19893813
-0.7093568,-0.4793464,0.16799545,0.3930826,0.38908786,0.20186761
-0.7093568,-0.4793464,0.16799545,0.47191215,0.40266997,0.2082592
-0.8363638,0.3803376,-0.63474464,0.47697216,0.38429415,0.2647182
-1.1188731,0.8831203,-0.93401814,0.29001826,0.34594464,0.36272255
-0.76947546,0.035773754,-0.4200344,0.059921127,0.29188246,0.54408383
-0.7463114,0.056400537,-0.41219234,-0.087085366,0.19094865,0.59894496
-0.004108906,-0.6953788,0.31564426,-0.092145376,0.13928333,0.59148806
0.11509633,-0.5589248,0.09765911,-0.021571605,0.10759171,0.58722705
0.21113992,-0.87091076,-0.39158344,0.0,0.08468852,0.5837649
0.36235952,-1.4243717,-0.3728981,-0.0039947415,-0.026365295,0.51931643
0.36235952,-1.4243717,-0.3728981,0.04580637,-0.06231797,0.47963533
0.47432435,-0.043242455,-0.5000191,0.13422333,-0.09374327,0.43569317
0.47432435,-0.043242455,-0.5000191,0.30972564,-0.15499598,0.3502057
0.44546926,0.43823534,-0.5597582,0.3518036,-0.18961707,0.32597092
0.7527039,1.04521,-0.50169086,0.31638354,-0.25246766,0.3110572
0.77242315,1.0323336,-0.4723711,0.19547603,-0.35659727,0.257794
0.77242315,1.0323336,-0.4723711,0.11611383,-0.4261058,0.21331921
1.1803362,0.523099,-0.17490101,0.09134643,-0.4993427,0.14940333
1.1803362,0.523099,-0.17490101,0.11531488,-0.47990164,0.08735169
1.7663496,1.8317297,0.18033695,0.094009586,-0.27696875,0.14221281
1.7663496,1.8317297,0.18033695,-0.12623383,-0.08628642,0.22743396
2.348297,1.7634454,1.0853748,-0.30945933,0.108124346,0.14833808
1.3065847,0.42993075,0.8829012,-0.3174488,0.21571605,0.08894958
1.3065847,0.42993075,0.8829012,-0.2609898,0.36272255,-0.0058589545
1.0631298,0.2712864,0.1053524,-0.22184132,0.39121836,-0.032490566
0.46456718,0.49056828,-0.9389324,-0.17550232,0.37470677,-0.09374327
0.5145253,0.22122508,-1.3382387,-0.21225394,0.3637878,-0.029028457
0.5145253,0.22122508,-1.3382387,-0.2580603,0.34408042,-0.0055926386
0.5145253,0.22122508,-1.3382387,-0.2905509,0.32730252,-0.010918961
0.8159371,-0.67142093,-1.3004313,-0.26897928,0.36458677,-0.06551377
0.8159371,-0.67142093,-1.3004313,-0.17417073,0.4045342,-0.13315806
0.452613,-0.4923293,-0.045998573,-0.058056913,0.3920173,-0.30306774
0.452613,-0.4923293,-0.045998573,0.07829694,0.4215784,-0.40266997
0.05056572,0.21248323,0.6670866,0.12010857,0.41278997,-0.46472162
-0.19514,0.3817637,1.2872734,0.096939065,0.39441416,-0.5086638
-0.19514,0.3817637,1.2872734,0.094808534,0.3832289,-0.5526059
-0.38050306,0.2331813,1.0054722,0.11558119,0.34594464,-0.6396913
-0.38050306,0.2331813,1.0054722,0.1387507,0.27057716,-0.6775082
-0.9623065,-0.16039449,0.9591856,0.16777915,0.16484967,-0.63889235
-0.9623065,-0.16039449,0.9591856,0.1667139,0.050600063,-0.5856291
-1.4971056,-0.25693423,0.36232376,0.1520665,-0.08362326,-0.5637912
-1.4971056,-0.25693423,0.36232376,0.122771725,-0.2591256,-0.52837116
-1.6657878,-0.50937754,-0.34536457,0.11851067,-0.44927529,-0.5182512
-1.6657878,-0.50937754,-0.34536457,0.09267801,-0.4889564,-0.42344263
-1.6923119,-0.5564188,-0.50350475,-0.010918961,-0.44208476,-0.26818034
-1.7552936,-0.39643192,-0.47884655,-0.087884314,-0.43116578,-0.24048345
-1.7552936,-0.39643192,-0.47884655,-0.16724652,-0.38775626,-0.20240025
-1.363976,-0.40546656,0.24773407,-0.27537087,-0.2479403,-0.06791061
-1.363976,-0.40546656,0.24773407,-0.26684874,-0.15899073,0.0018642128
-0.43076372,-1.091331,1.9005938,-0.11265171,-0.042876896,0.07350325
-0.43076372,-1.091331,1.9005938,0.13981596,0.08042747,0.06764429
-0.8245945,-0.49720275,1.0546293,0.32037827,0.19014971,0.018642128
-0.8245945,-0.49720275,1.0546293,0.32117724,0.21598236,-0.015446335
-1.0252314,0.46661174,-0.2841711,0.20799288,0.18668759,0.009321064
-1.0252314,0.46661174,-0.2841711,0.041545313,0.1667139,0.06551377
-0.25525522,0.3787151,-0.57285404,-0.05885586,0.15899073,0.05885586
-0.25525522,0.3787151,-0.57285404,-0.10945592,0.16405073,0.05832323
-0.16958046,0.16356796,-0.21994591,-0.14088123,0.175236,0.095074855
-0.15730405,-0.24022019,-0.15272331,-0.1355549,0.12436963,0.09267801
-0.104198694,-0.15832126,-0.1377325,-0.10918961,0.1123854,0.08628642
-0.104198694,-0.15832126,-0.1377325,-0.017044231,0.07403588,0.09960223
-0.08598852,0.12775159,-0.12608814,-0.0077231675,0.06018744,0.101200126
-0.08598852,0.12775159,-0.12608814,-0.018375812,0.03488741,0.10839066
-0.045405388,0.28653544,-0.013409615,-0.042876896,-0.00079894834,0.11345066
-0.027433872,0.29740995,0.005402565,-0.12463594,-0.046871636,0.12756541
0.0925467,0.31066293,0.031942368,-0.15659387,-0.06764429,0.13528858
0.20615005,0.20965338,-0.008911133,-0.17949706,-0.082025364,0.14008227
0.18828106,0.22067893,-0.01206398,-0.20772657,-0.09773801,0.1403486
0.2795663,-0.121756196,0.487154,-0.105727494,-0.13502227,0.12357068
0.3748722,-0.28363013,0.59144306,-0.004527374,-0.15313177,0.09986854
0.43288124,-0.006419182,0.9337301,0.103863284,-0.16165388,0.06764429
0.37367618,0.17371863,1.0062046,0.1818939,-0.19707392,0.026365295
0.2979349,0.1948244,0.76223946,0.2444782,-0.2543319,-0.04926848
0.33863127,0.28819817,0.52760696,0.28575718,-0.2910835,-0.09986854
0.31325758,0.2915547,0.3013382,0.37044573,-0.33422673,-0.22770028
-0.113606215,0.45399076,-0.6282215,0.23329292,-0.3358246,-0.2796319
0.32769036,1.5143838,-0.57488537,-0.15845808,-0.30706248,-0.1454086
0.6361847,0.45720756,0.1592884,-0.45247108,-0.21518342,-0.20959078
0.6361847,0.45720756,0.1592884,-0.6064018,-0.13928333,-0.07403588
0.9908273,-0.2708552,1.1519098,-0.71505874,-0.084155895,-0.019441076
1.0518098,-0.90436673,1.4585018,-0.5651228,0.058589544,-0.029827405
0.7375839,-0.95399284,1.4125042,-0.2860235,0.17656758,-0.05539375
0.50066245,-0.80183876,0.86904144,-0.03222425,0.27190876,-0.04447479
0.17236447,-0.40289116,0.47651958,0.09773801,0.32410672,-0.048203215
-0.051026344,-0.07967973,0.101673126,0.13582122,0.3422162,-0.03169162
-0.051026344,-0.07967973,0.101673126,0.08681905,0.33502567,0.0058589545
-0.17730951,0.14197826,-0.03761673,0.0034621095,0.29667616,0.031158986
-0.2441361,-0.26587152,-0.1869936,-0.022370555,0.27483824,0.033822145
-0.2441361,-0.26587152,-0.1869936,-0.041012682,0.25353295,0.026897928
-0.3274436,-0.08815169,-0.3565426,-0.041279,0.2146508,-0.006657903
0.22374427,0.54555374,0.4651575,-0.18908444,0.13821806,0.10945592
0.22374427,0.54555374,0.4651575,-0.25060347,0.042077947,0.21331921
0.17864072,-0.6149082,0.035992622,-0.17443706,0.011984225,0.15632756
0.17864072,-0.6149082,0.035992622,-0.09827065,0.010652645,0.11797804
-0.17725968,-0.10676062,-0.21726704,-0.0039947415,0.026631612,0.15313177
-0.23405004,0.6857381,-0.23291397,-0.009853696,0.019973708,0.18056233
-0.23405004,0.6857381,-0.23291397,-0.050600063,0.006924219,0.19307919
-0.22288918,0.49178666,-0.18736935,-0.16245283,-0.017044231,0.18322548
-0.21562076,-0.14084351,0.22565556,-0.19041602,-0.025566347,0.16884442
-0.21562076,-0.14084351,0.22565556,-0.19441076,-0.0314253,0.15419704
-0.21562076,-0.14084351,0.22565556,-0.15393071,-0.03914847,0.12623383
-0.2000885,-0.08216536,0.41751766,-0.095074855,-0.03222425,0.083889574
-0.29575682,0.124460936,0.46757793,-0.071106404,-0.029028457,0.06018744
-0.29575682,0.124460936,0.46757793,-0.0561927,-0.029028457,0.03781689
-0.29575682,0.124460936,0.46757793,-0.025832662,-0.039414786,0.00079894834
-0.35419345,-0.0007172823,0.5918312,-0.01304949,-0.0396811,-0.00479369
-0.3559525,0.045653105,0.549201,0.018908445,-0.026631612,-0.026897928
-0.3721466,0.06083119,0.4612589,0.01304949,-0.025566347,-0.030360037
-0.39419222,0.023463964,0.3859396,0.006657903,-0.027164243,-0.0396811
-0.39704037,-0.005266905,0.40899944,0.011717909,-0.029827405,-0.03914847
-0.343776,-0.01390779,0.30945396,0.02743056,-0.02609898,-0.032490566
-0.343776,-0.01390779,0.30945396,0.01917476,-0.025300032,-0.027963191
-0.2708161,-0.065841675,0.27845955,0.006924219,-0.019973708,-0.021837922
-0.2708161,-0.065841675,0.27845955,-0.014913702,-0.007456851,-0.007989483
-0.26516175,-0.15816224,0.27849293,-0.021571605,0.0002663161,-0.0013315806
-0.18602633,-0.26854432,0.3243475,-0.023169503,0.018908445,0.02743056
-0.15577722,-0.28272128,0.36287022,-0.023169503,0.02609898,0.03542004
-0.08279538,-0.31578016,0.36784744,-0.0077231675,0.049534798,0.046339005
-0.08125138,-0.3260541,0.39910126,0.0029294773,0.055127434,0.048469532
-0.040616035,-0.26014972,0.3032465,0.024767399,0.06551377,0.055127434
-0.011719942,-0.2125727,0.26433945,0.02743056,0.077231675,0.06338324
-0.022310257,-0.2184887,0.23073483,0.002130529,0.08282431,0.06524745
-0.022310257,-0.2184887,0.23073483,-0.01571265,0.082558,0.06364955
-0.022599459,-0.060242534,0.14517212,-0.019441076,0.08042747,0.0628506
-0.022599459,-0.060242534,0.14517212,-0.018109497,0.07190535,0.05965481
-0.018202543,-0.018597364,0.025147438,-0.021837922,0.066046394,0.056991648
0.021881342,0.036780596,0.0049772263,-0.03542004,0.050333746,0.049002163
0.017910004,0.0425092,-0.03686905,-0.034621093,0.03834952,0.037550572
0.053724766,0.11199117,0.008605957,-0.024767399,0.018375812,0.029294772
0.080117464,0.2074182,-0.047416687,-0.033289514,0.0013315806,0.025566347
0.11350727,0.23537493,-0.010731697,-0.03888215,-0.00958738,0.026897928
0.10292387,0.20503414,-0.007534981,-0.042876896,-0.023435818,0.030360037
0.11084199,0.18160045,0.14096546,-0.039947417,-0.041279,0.035153728
0.11084199,0.18160045,0.14096546,-0.029028457,-0.058056913,0.036485307
0.17646551,0.05334258,0.3259039,-0.016245283,-0.066312715,0.036485307
0.17646551,0.05334258,0.3259039,-0.0034621095,-0.07163903,0.035153728
0.17589355,0.070628166,0.42187977,0.018109497,-0.07829694,0.0314253
0.15634537,0.14591885,0.43830204,0.030360037,-0.082558,0.020240024
0.105374575,0.253415,0.44272327,0.02743056,-0.07669904,0.018109497
0.105374575,0.253415,0.44272327,0.007989483,-0.076166406,0.0127831735
0.08877611,0.31037533,0.47392082,-0.0026631611,-0.06471482,0.0077231675
0.09813857,0.32116628,0.41465473,-0.011185277,-0.046871636,0.002130529
0.08297849,0.1983006,0.44991684,-0.016245283,-0.029827405,-0.0061252704
0.08297849,0.1983006,0.44991684,-0.0026631611,-0.007456851,-0.014114754
0.037450552,0.15497887,0.49074078,0.011717909,0.007190535,-0.028229509
-0.051440716,0.17522335,0.43032646,0.01917476,0.012516857,-0.036485307
-0.051440716,0.17522335,0.43032646,0.023702133,0.016777916,-0.043942157
-0.060254574,0.22023547,0.31451035,0.010652645,0.03009372,-0.056991648
-0.11545563,0.21077037,0.19995213,-0.011185277,0.040746365,-0.06551377
-0.18020582,0.14262664,0.22767258,-0.020240024,0.042876896,-0.068176925
-0.17356753,0.08423233,0.23889637,-0.024234766,0.041279,-0.06231797
-0.18807459,-0.05084431,0.25325775,-0.02263687,0.043942157,-0.053795855
-0.18784094,-0.1574068,0.27040863,-0.0026631611,0.049002163,-0.05006743
-0.21083593,-0.16275656,0.26354694,0.007989483,0.048203215,-0.046072688
-0.23311806,-0.13577366,0.16810322,0.016511599,0.035153728,-0.043675844
-0.27828598,-0.15821242,0.13527584,0.017044231,0.030360037,-0.04181163
-0.27828598,-0.15821242,0.13527584,0.014647386,0.020240024,-0.026365295
-0.2590816,-0.14912486,0.07895565,0.015978966,0.015180019,-0.021038974
-0.29049373,-0.099639654,0.005007744,0.017576864,-0.00079894834,-0.0061252704
-0.29615092,-0.104581594,0.022008896,0.015446335,-0.007456851,-0.002396845
-0.3350253,-0.1352315,0.010450363,0.014647386,-0.021038974,0.010386328
-0.34306097,-0.13176942,0.015338898,0.018109497,-0.02743056,0.015446335
-0.35744953,-0.045489192,0.13191605,0.022370555,-0.043942157,0.03488741
-0.33690238,-0.0061187744,0.21844101,0.02609898,-0.047137953,0.04261058
-0.25913095,0.022799253,0.36648655,0.025832662,-0.053795855,0.06791061
-0.25913095,0.022799253,0.36648655,0.023702133,-0.05752428,0.07137272
-0.211478,-0.15192246,0.5139866,0.026897928,-0.05672533,0.07456851
-0.211478,-0.15192246,0.5139866,0.046871636,-0.05486112,0.07989483
-0.2024064,-0.16071522,0.56815624,0.056991648,-0.05486112,0.07962852
-0.16282296,-0.13181746,0.60020924,0.07243799,-0.05006743,0.07590009
-0.14585233,-0.07922673,0.5771265,0.07403588,-0.03488741,0.07350325
-0.1619091,-0.026167035,0.6209316,0.070307456,-0.023169503,0.07456851
-0.13007307,0.01377058,0.5760002,0.063116916,-0.014647386,0.07882957
-0.12343168,0.02673924,0.6105938,0.055926383,-0.0053263223,0.08016115
-0.13551378,0.027833223,0.5788193,0.0628506,0.0055926386,0.08655274
-0.14920378,-0.020875454,0.47970963,0.07243799,0.008255799,0.09853696
-0.14920378,-0.020875454,0.47970963,0.09187906,0.0026631611,0.10146644
-0.10443902,-0.0033035278,0.54104805,0.103863284,-0.002130529,0.09773801
-0.10443902,-0.0033035278,0.54104805,0.113983296,-0.004261058,0.094009586
-0.087048054,0.012218833,0.462492,0.12863068,0.0010652645,0.09427591
-0.102300644,0.034629226,0.4176426,0.12650016,0.0037284256,0.09773801
-0.15281963,-0.02050674,0.40428162,0.1403486,0.0039947415,0.08894958
-0.1432004,-0.011729002,0.35500336,0.14780544,-0.0037284256,0.08495484
-0.19529366,-0.020320058,0.23003292,0.15952335,-0.010918961,0.072171666
-0.19529366,-0.020320058,0.23003292,0.15419704,-0.010386328,0.07563378
-0.24786639,-0.21351552,0.14106369,0.17470337,-0.013848438,0.07190535
-0.24786639,-0.21351552,0.14106369,0.20479709,-0.025566347,0.052996907
-0.20407176,-0.14284301,0.16829777,0.24314661,-0.042876896,0.021571605
-0.17473054,0.08729327,0.0847311,0.24820662,-0.0561927,0.010386328
-0.17473054,0.08729327,0.0847311,0.24501082,-0.06870956,0.002130529
-0.108622074,0.07183051,0.17545986,0.23648871,-0.09134643,-0.007190535
0.025454044,0.06944692,0.22095108,0.23355924,-0.11504856,-0.020772656
0.07314396,0.09900659,0.42428303,0.24101609,-0.13369069,-0.04234426
0.14412141,0.19523436,0.4244957,0.26391926,-0.15925704,-0.061252706
0.13834047,0.121760905,0.44401264,0.28788772,-0.19414444,-0.10359697
0.18143749,0.00683707,0.47513676,0.304133,-0.24367924,-0.1667139
0.28222072,0.03113997,0.22281933,0.32650355,-0.31718248,-0.25832662
0.42331707,0.022852123,-0.4026327,0.330232,-0.38029942,-0.35446674
0.58851695,0.12580276,-0.5558615,0.24367924,-0.3400857,-0.27696875
0.58851695,0.12580276,-0.5558615,0.044208474,-0.21997711,-0.07989483
1.3153673,-0.13602155,0.23832703,-0.061519023,-0.16192019,-0.013848438
1.4703217,-0.75771606,0.9319935,-0.3121225,0.043675844,0.072970614
1.3702147,-1.1267331,0.90262985,-0.31345406,0.123038046,0.10439592
0.82827187,-1.0097128,0.29712486,-0.14354439,0.32783514,0.12330436
0.53366554,-0.82863367,-0.10026264,-0.07669904,0.36565202,0.11744541
-0.049233913,-0.24980676,-1.0385647,-0.010652645,0.3552657,0.12703279
0.0114200115,0.04215181,-1.1722546,-0.06791061,0.27377295,0.20426446
0.2596563,0.23755044,-1.508254,-0.113983296,0.20719394,0.30599722
0.2596563,0.23755044,-1.508254,-0.22450449,0.19387813,0.40852892
0.08394396,-0.5094093,-0.5214186,-0.2724414,0.1768339,0.43063316
0.08394396,-0.5094093,-0.5214186,-0.36218992,0.16165388,0.5107943
0.10304642,-0.7310784,-0.17392826,-0.3387541,0.14327806,0.5587312
0.06923771,-0.607803,0.16562462,-0.18242654,0.08868326,0.5858955
-0.086073875,-0.38776982,-0.013979912,-0.06737798,0.052464273,0.56485647
-0.086073875,-0.38776982,-0.013979912,-0.083889574,0.01784318,0.5539375
-0.3801402,-0.72235894,0.026755333,-0.13315806,-0.053795855,0.5542038
-0.3315003,-1.1093639,0.2749815,-0.094808534,-0.14807177,0.54674697
-0.4164058,-0.7218813,0.76898384,0.043409526,-0.2396845,0.50387007
-0.4164058,-0.7218813,0.76898384,0.23835292,-0.32623723,0.43569317
-0.4783522,0.06613946,0.71202374,0.27350664,-0.43223104,0.32490566
-0.5066612,1.1295905,0.33023643,0.26391926,-0.479369,0.27190876
-0.5066612,1.1295905,0.33023643,0.23622239,-0.53263223,0.21198763
-0.5368717,0.57476085,0.6733999,0.22583607,-0.62104917,0.08575379
-0.49830914,0.6156336,-0.35852718,0.25513083,-0.5616607,0.051665325
-0.7623825,1.6734512,0.42820168,0.21331921,-0.43036684,-0.009054748
-0.7623825,1.6734512,0.42820168,-0.020772656,-0.26897928,-0.019441076
-0.26244032,1.7578828,1.8310461,-0.25965822,-0.16431704,-0.06684534
-0.26244032,1.7578828,1.8310461,-0.3406183,-0.01304949,-0.12969595
-0.045894146,0.588482,1.7528553,-0.32969934,0.17443706,-0.17630127
-0.045894146,0.588482,1.7528553,-0.29561087,0.32810146,-0.20905815
-0.4827175,0.18176049,1.2274351,-0.22077605,0.41039312,-0.21438447
-1.1835945,-0.21059406,-0.2992792,-0.18269286,0.41438788,-0.20985709
-1.1835945,-0.21059406,-0.2992792,-0.1685781,0.396811,-0.2016013
-0.9981772,0.017391443,-0.74443626,-0.15153387,0.34914044,-0.16085494
-0.68672323,0.034843445,-1.2198877,-0.1571265,0.32170987,-0.11984225
-0.38854218,0.28763473,-0.97753525,-0.24208134,0.30706248,-0.09427591
-0.38854218,0.28763473,-0.97753525,-0.3022688,0.28708878,-0.10519487
-0.4018035,0.16922468,-0.5791197,-0.40187103,0.29188246,-0.040213734
-0.4018035,0.16922468,-0.5791197,-0.42690474,0.25300032,-0.047404267
-0.11243391,-0.38089538,-0.23281574,-0.24501082,0.18402444,-0.180296
-0.11243391,-0.38089538,-0.23281574,-0.0479369,0.1685781,-0.18695392
-0.0627234,0.08463645,-0.08131695,0.014647386,0.14753912,-0.17097494
-0.0627234,0.08463645,-0.08131695,0.041012682,0.11771172,-0.25220135
0.115100145,-0.058293223,0.41305923,0.09454222,0.09534117,-0.31931302
0.24925566,0.16477025,0.66493034,0.14114754,0.070041135,-0.32650355
0.33226335,0.43593597,1.0041418,0.16245283,0.041279,-0.3225088
0.38304722,0.45373505,1.2221537,0.15845808,0.014114754,-0.3107909
0.41174555,0.25787246,1.3468094,0.13981596,-0.004261058,-0.30333406
0.41174555,0.25787246,1.3468094,0.15259913,-0.09187906,-0.2727077
0.546558,-0.58563805,0.8285732,0.18748654,-0.12836437,-0.27031085
0.21434319,-0.41421795,0.2828312,0.28495824,-0.1555286,-0.40266997
0.21434319,-0.41421795,0.2828312,0.18082865,-0.13315806,-0.36724994
0.7342473,-0.65867615,1.0235167,0.050600063,-0.12809806,-0.3190467
0.7342473,-0.65867615,1.0235167,-0.07962852,-0.1898834,-0.3390204
0.53567123,-0.9865117,0.28204727,-0.0029294773,-0.18109496,-0.45992792
0.6148759,0.88779277,0.4473381,-0.04527374,-0.10918961,-0.44368264
0.84912837,0.9263153,0.3888855,-0.2545982,-0.06338324,-0.23116238
0.5431087,-0.040981054,0.49983406,-0.39148468,-0.0061252704,-0.29960564
0.4889344,-0.11836624,0.45407486,-0.35153726,0.06684534,-0.2495382
0.4889344,-0.11836624,0.45407486,-0.17656758,0.11558119,-0.14221281
0.531466,-0.5570923,0.48669338,0.01438107,0.1933455,-0.111852765
0.3406372,-0.5954566,0.42750263,0.15952335,0.25859293,-0.091080114
0.3406372,-0.5954566,0.42750263,0.25859293,0.2828277,-0.072970614
0.014018297,-0.11240888,0.15868378,0.28043085,0.2873551,-0.058589544
0.014018297,-0.11240888,0.15868378,0.2660498,0.27350664,-0.04873585
0.05986345,-0.10263419,0.034132957,0.23782028,0.26205507,-0.043675844
0.038822174,-0.027302504,-0.03767395,0.14407702,0.22956449,-0.049002163
-0.04667449,0.15765476,-0.10195446,0.06924219,0.19441076,-0.06950851
-0.05804968,0.2954538,-0.30594254,0.008255799,0.1536644,-0.05912218
0.011633396,0.3705693,-0.35203075,-0.046072688,0.11318435,-0.016245283
0.085298896,0.21419966,-0.37359333,-0.05965481,0.08655274,0.0396811
-0.014904976,0.17689562,-0.58638096,-0.04447479,0.1025317,0.07749799
-0.014904976,0.17689562,-0.58638096,-0.1025317,0.087085366,0.18242654
-0.0767566,0.4383936,-0.22800827,-0.114782244,0.06684534,0.20612867
-0.43029118,-0.21342516,-0.22193623,-0.06471482,0.060453758,0.11504856
-0.43029118,-0.21342516,-0.22193623,-0.007989483,0.059921127,0.061252706
-0.46960664,0.41741645,-0.20624352,0.041279,0.036218993,0.094009586
-0.4085803,0.4750468,-0.10515404,-0.020772656,0.010386328,0.1355549
-0.58237195,-0.27715135,0.2940817,-0.16644756,-0.0002663161,0.081226416
-0.58569455,-0.24734092,0.43337822,-0.14354439,-0.029294772,0.044208474
-0.45865822,-0.26578915,0.5234394,-0.101999074,-0.04926848,0.027164243
-0.39743853,-0.39796853,0.57685757,-0.04580637,-0.047404267,0.004261058
-0.42690158,-0.3073566,0.6432266,0.028495824,-0.033822145,-0.020240024
-0.42690158,-0.3073566,0.6432266,0.08735169,-0.030360037,-0.040480047
-0.53564286,0.13919067,0.42149258,0.09960223,-0.032756884,-0.044208474
-0.53564286,0.13919067,0.42149258,0.09986854,-0.03488741,-0.042077947
-0.5186317,0.2770176,0.26476192,0.054062173,-0.036218993,-0.024501082
-0.5186317,0.2770176,0.26476192,-0.0031957934,-0.027696876,0.0015978967
-0.50473166,0.11911285,0.22864246,-0.0561927,-0.018642128,0.03701794
-0.43762422,-0.1716448,0.3830824,-0.07190535,-0.010652645,0.066046394
-0.35611558,-0.38443434,0.42805862,-0.042077947,-0.004261058,0.08282431
-0.35611558,-0.38443434,0.42805862,0.006657903,0.008522116,0.096939065
-0.32298136,-0.29160833,0.53516674,0.054328486,0.024234766,0.09614012
-0.32298136,-0.29160833,0.53516674,0.08442221,0.02743056,0.10173275
-0.3887477,-0.17410743,0.446743,0.09134643,0.025832662,0.11025487
-0.39486718,0.07416344,0.15918255,0.096939065,0.021837922,0.120907515
-0.39486718,0.07416344,0.15918255,0.0974717,0.0015978967,0.14727281
-0.376616,0.112550974,0.06939983,0.09054748,-0.0061252704,0.16458336
-0.376616,0.112550974,0.06939983,0.05139901,-0.024767399,0.22237396
-0.2834506,-0.14269245,0.17015171,0.037284255,-0.030626353,0.24101609
-0.2834506,-0.14269245,0.17015171,0.028229509,-0.051931642,0.27004454
-0.16875815,-0.39196444,-0.020236969,0.016245283,-0.05752428,0.27057716
-0.17764258,-0.9852741,0.20840073,0.045540057,-0.06364955,0.23382555
-0.15539694,-0.9188254,0.20892715,0.08628642,-0.07057377,0.21278657
-0.14863014,-0.0033345222,0.12389183,0.18748654,-0.07376956,0.14514229
-0.14863014,-0.0033345222,0.12389183,0.17124127,-0.07376956,0.13369069
-0.14524841,0.52055734,-0.08568382,0.1387507,-0.07376956,0.12756541
-0.14524841,0.52055734,-0.08568382,0.027164243,-0.075101145,0.13448964
-0.16607833,0.4206227,-0.073345184,-0.02956109,-0.0743022,0.14514229
0.014627695,-0.20792031,0.19233608,-0.096939065,-0.06791061,0.17230652
0.097438574,-0.28091204,0.29009342,-0.082025364,-0.05566007,0.18588865
0.1915636,0.18463576,0.44318104,-0.019707393,-0.022104237,0.1736381
0.152138,0.33954483,0.41544056,0.026631612,0.025832662,0.16884442
0.020407677,0.29486835,0.5634699,0.031158986,0.052996907,0.17763285
-0.017859697,0.15675545,0.63167,0.03435478,0.06018744,0.18588865
0.02690506,0.0803386,0.56587505,0.04527374,0.06231797,0.18908444
0.02690506,0.0803386,0.56587505,0.035153728,0.06844324,0.18082865
-0.039546728,0.25347662,0.34832382,0.022370555,0.07084008,0.17576863
-0.039546728,0.25347662,0.34832382,0.0058589545,0.07190535,0.17097494
-0.014117241,0.20679867,0.26735592,-0.0314253,0.06977482,0.1768339
-0.007119417,0.11577594,0.29688072,-0.055127434,0.0561927,0.17070863
-0.011006832,0.016274095,0.22598076,-0.040746365,0.032756884,0.1635181
0.056615114,-0.044491768,0.25446415,-0.017310547,0.009321064,0.15819177
0.12412381,0.051080346,0.27616596,0.014913702,-0.017044231,0.16245283
0.13821006,0.17168593,0.2505722,0.062051654,-0.051665325,0.15339808
0.0308702,0.09173882,0.15820122,0.08442221,-0.092145376,0.15339808
0.0308702,0.09173882,0.15820122,0.1355549,-0.15259913,0.15606125
0.08602786,-0.15369081,0.4471531,0.22743396,-0.21225394,0.13102753
0.22819448,-0.07090652,0.5623102,0.26684874,-0.23462449,0.122771725
0.22819448,-0.07090652,0.5623102,0.29321405,-0.24980451,0.11025487
0.24344313,0.07370913,0.4082489,0.3818973,-0.27563718,0.07483483
0.2688824,0.20326096,-0.22177792,0.44208476,-0.35979307,-0.010918961
0.2688824,0.20326096,-0.22177792,0.51319116,-0.41252366,-0.08495484
0.46209133,0.34554768,-0.618268,0.5086638,-0.33662358,-0.032756884
0.51773477,0.5111351,-0.35773468,0.47510794,-0.2727077,-0.013315806
0.7291399,0.8956542,0.6444235,0.2910835,-0.1669802,0.058056913
0.7291399,0.8956542,0.6444235,0.12623383,-0.058056913,0.057257965
0.91765064,0.81838053,1.3969593,0.052996907,0.05352954,0.02130529
0.57440114,0.44723654,1.0557861,0.026365295,0.112119086,0.00958738
0.57440114,0.44723654,1.0557861,0.004527374,0.1635181,-0.0053263223
0.101739764,0.47425434,0.449131,-0.032490566,0.23382555,-0.032756884
0.101739764,0.47425434,0.449131,-0.08681905,0.24660872,-0.038615838
-0.38069093,0.3159181,-0.5217953,-0.14354439,0.21837921,-0.018375812
-0.34982967,0.15339261,-0.5597954,-0.17816548,0.17470337,0.0034621095
-0.3433994,0.030296504,-0.42845345,-0.1736381,0.15313177,0.008788432
-0.2749977,-0.37587124,0.22078228,-0.11984225,0.07536746,0.07536746
0.042462587,-0.35839975,1.0259247,-0.08681905,0.066046394,0.12117383
0.042462587,-0.35839975,1.0259247,-0.013582122,0.011185277,0.10546118
0.38923407,-0.43117535,1.032876,-0.009853696,-0.00479369,0.050600063
